time,Eco2,TVOC,pm10_env,pm10_standard,PM2.5,pm25_standard,pm100_env,pm100_standard,tem,CO2,Humidity_in,Temp_in,Temp_out,Dew Point,Humidity_out,Wind,Wind Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
14/06/2021 03:50,2187.3,1947,6.2,6.2,7.9,7.9,8.2,8.2,30.13,2470.5,70.17,86.234,66,53.2 °F,64,WSW,0.2,0.2 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 03:55,2197.8,1945.7,6.1,6.1,7.8,7.8,7.8,7.8,30.16,2483,70.14,86.288,65.8,52.9 °F,63,WSW,0.6,0.6 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 04:00,2188.3,1946.4,6.4,6.4,7.8,7.8,7.8,7.8,30.11,2492.8,70.02,86.198,65.8,52.8 °F,63,South,0.6,0.6 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 04:05,2190.1,1943.4,6.4,6.4,8.1,8.1,8.2,8.2,30.1,2500.6,69.98,86.18,65.8,52.8 °F,63,SSE,0.7,0.7 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 04:10,2193.6,1951.9,5.5,5.5,6.9,6.9,6.9,6.9,30.1,2506.9,69.85,86.18,65.8,52.8 °F,63,South,0.8,0.8 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 04:15,2202.6,1950,6.2,6.2,7.6,7.6,7.6,7.6,30.1,2503.8,69.79,86.18,65.8,52.4 °F,62,SW,1.8,1.8 mph,30.29 in,0.00 in,0.00 in,0,0.5 w/m²
14/06/2021 04:20,2236.9,1941.4,6.2,6.2,7.3,7.3,7.3,7.3,30.1,2509.6,69.76,86.18,65.8,52.8 °F,63,SSW,1.4,1.4 mph,30.29 in,0.00 in,0.00 in,0,0.9 w/m²
14/06/2021 04:25,2215.7,1948.6,5.9,5.9,7.7,7.7,7.7,7.7,30.1,2511.3,69.75,86.18,65.8,52.8 °F,63,SW,1.2,1.3 mph,30.29 in,0.00 in,0.00 in,0,1.4 w/m²
14/06/2021 04:30,2249.6,1955.1,5.7,5.7,7.2,7.2,7.2,7.2,30.1,2518.1,69.85,86.18,65.7,52.7 °F,63,SW,1.6,1.6 mph,30.29 in,0.00 in,0.00 in,0,2.1 w/m²
14/06/2021 04:35,2238.5,1971.3,6.2,6.2,7.7,7.7,7.9,7.9,30.1,2520.2,69.96,86.18,65.5,52.8 °F,63,SW,0.7,0.7 mph,30.29 in,0.00 in,0.00 in,0,2.8 w/m²
14/06/2021 04:40,2267.6,1975.6,6,6,7.5,7.5,7.5,7.5,30.1,2526.2,70.07,86.18,65.3,53.0 °F,64,SSW,0.7,0.7 mph,30.28 in,0.00 in,0.00 in,0,4 w/m²
14/06/2021 04:45,2301.9,1985.8,5.5,5.5,7.2,7.2,7.2,7.2,30.1,2537.7,70.13,86.18,65.3,53.3 °F,65,SSW,1.6,1.6 mph,30.28 in,0.00 in,0.00 in,0,5.5 w/m²
14/06/2021 04:50,2292.9,1977,6.1,6.1,7.6,7.6,7.6,7.6,30.08,2534.2,70.19,86.144,65.2,53.2 °F,65,SSW,1.9,1.9 mph,30.29 in,0.00 in,0.00 in,0,7.2 w/m²
14/06/2021 04:55,2292,1968.7,5.9,5.9,7.5,7.5,7.5,7.5,30.09,2530.9,70.19,86.162,65.1,53.0 °F,65,South,2.6,2.6 mph,30.29 in,0.00 in,0.00 in,0,8.8 w/m²
14/06/2021 05:00,2287.1,1978.1,5.5,5.5,7,7,7,7,30.04,2536.4,70.15,86.072,65.1,53.0 °F,65,South,2.2,2.2 mph,30.28 in,0.00 in,0.00 in,0,11.1 w/m²
14/06/2021 05:05,2293.1,1977.6,6.1,6.1,7.5,7.5,7.7,7.7,30.06,2530.7,70.09,86.108,65.1,53.0 °F,65,South,1.6,1.6 mph,30.28 in,0.00 in,0.00 in,0,13.5 w/m²
14/06/2021 05:10,2275.5,1961.1,5.9,5.9,7.6,7.6,7.7,7.7,30.05,2524.3,70.03,86.09,65.1,53.1 °F,66,South,0.6,0.6 mph,30.28 in,0.00 in,0.00 in,0,17 w/m²
14/06/2021 05:15,2276.5,1953.2,6,6,7.5,7.5,7.6,7.6,30.01,2514.5,69.94,86.018,65.2,53.0 °F,65,South,0.2,0.2 mph,30.28 in,0.00 in,0.00 in,0,20 w/m²
14/06/2021 05:20,2260,1968.2,5.6,5.6,7.1,7.1,7.1,7.1,30,2511.4,69.83,86,65.5,53.3 °F,65,South,1.4,1.4 mph,30.28 in,0.00 in,0.00 in,0,22.4 w/m²
14/06/2021 05:25,2263.1,1950.3,5.6,5.6,7.5,7.5,7.5,7.5,30,2514.9,69.73,86,65.7,53.5 °F,65,SW,0.8,0.8 mph,30.27 in,0.00 in,0.00 in,0,25.4 w/m²
14/06/2021 05:30,2259.9,1948.7,6.2,6.2,8.1,8.1,8.1,8.1,30,2524,69.61,86,65.9,52.8 °F,63,WSW,0.1,0.1 mph,30.28 in,0.00 in,0.00 in,0,28.8 w/m²
14/06/2021 05:35,2233.3,1941.4,5.8,5.8,6.9,6.9,6.9,6.9,30,2515.1,69.44,86,66.6,53.1 °F,62,WSW,0.6,0.6 mph,30.28 in,0.00 in,0.00 in,0,31.9 w/m²
14/06/2021 05:40,2289.9,1946.4,5.7,5.7,7.2,7.2,7.3,7.3,30,2506.3,69.29,86,66.7,53.5 °F,63,WSW,0.3,0.3 mph,30.27 in,0.00 in,0.00 in,0,35 w/m²
14/06/2021 05:45,2330.4,1950.7,5.7,5.7,7.1,7.1,7.1,7.1,30,2498.9,69.21,86,67.1,53.0 °F,61,WSW,0.1,0.1 mph,30.27 in,0.00 in,0.00 in,0,37.5 w/m²
14/06/2021 05:50,2330.7,1947.7,5.7,5.7,7.3,7.3,7.4,7.4,29.99,2510.4,69.14,85.982,67.3,53.6 °F,62,SSW,1.6,1.6 mph,30.27 in,0.00 in,0.00 in,0,40.5 w/m²
14/06/2021 05:55,2316.1,1941.1,5.4,5.4,6.8,6.8,6.8,6.8,30,2510.6,69.03,86,66.7,53.5 °F,63,SSW,2.2,2.2 mph,30.27 in,0.00 in,0.00 in,0,43.6 w/m²
14/06/2021 06:00,2332.9,1934.2,5.6,5.6,6.9,6.9,6.9,6.9,30,2507.6,68.96,86,66.6,53.2 °F,62,South,3,3.2 mph,30.27 in,0.00 in,0.00 in,0,48.3 w/m²
14/06/2021 06:05,2326.4,1937.7,5.7,5.7,7,7,7.1,7.1,29.96,2508.5,68.86,85.928,66.5,53.4 °F,63,WSW,2.2,2.2 mph,30.26 in,0.00 in,0.00 in,0,51.7 w/m²
14/06/2021 06:10,2319.8,1954.3,5.5,5.5,7,7,7,7,30,2502,68.86,86,66.8,53.1 °F,62,WSW,1.3,1.3 mph,30.26 in,0.00 in,0.00 in,0,53.6 w/m²
14/06/2021 06:15,2319.1,1944.5,5.7,5.7,7.3,7.3,7.3,7.3,29.99,2501.4,68.9,85.982,67.5,52.9 °F,60,WSW,0.1,0.1 mph,30.27 in,0.00 in,0.00 in,0,61.2 w/m²
14/06/2021 06:20,2357.3,1950.8,6.3,6.3,7.7,7.7,7.7,7.7,29.98,2504.9,69.04,85.964,69,52.8 °F,57,WSW,0.2,0.2 mph,30.27 in,0.00 in,0.00 in,1,66.4 w/m²
14/06/2021 06:25,2335.4,1951.7,5.5,5.5,7,7,7.1,7.1,29.97,2505,69.07,85.946,70.2,53.8 °F,56,WSW,0.5,0.5 mph,30.27 in,0.00 in,0.00 in,1,73.5 w/m²
14/06/2021 06:30,2332,1963.8,5.4,5.4,7.1,7.1,7.1,7.1,29.99,2505.7,69.14,85.982,70,53.6 °F,56,SW,0.9,0.9 mph,30.27 in,0.00 in,0.00 in,1,81.4 w/m²
14/06/2021 06:35,2345.8,1969.7,5.6,5.6,6.7,6.7,6.7,6.7,29.92,2508.5,69.18,85.856,68.3,53.0 °F,58,SW,1,1.0 mph,30.27 in,0.00 in,0.00 in,1,88.2 w/m²
14/06/2021 06:40,2338.1,1954.8,5.8,5.8,7.5,7.5,7.7,7.7,29.94,2505.9,69.27,85.892,68.6,52.9 °F,58,WSW,1.5,1.6 mph,30.27 in,0.00 in,0.00 in,1,96.6 w/m²
14/06/2021 06:45,2330.7,1948.3,5.4,5.4,6.7,6.7,6.7,6.7,29.92,2510.4,69.37,85.856,68.7,52.8 °F,57,West,0.6,0.6 mph,30.28 in,0.00 in,0.00 in,1,106.2 w/m²
14/06/2021 06:50,2450.1,1986.1,5.9,5.9,7.2,7.2,7.2,7.2,29.91,2513.2,69.52,85.838,69.7,52.4 °F,54,West,0.5,0.5 mph,30.28 in,0.00 in,0.00 in,1,115.6 w/m²
14/06/2021 06:55,2434.1,1981.9,5.5,5.5,6.8,6.8,6.8,6.8,29.92,2523.3,69.56,85.856,70.2,53.1 °F,55,WNW,1.1,1.1 mph,30.28 in,0.00 in,0.00 in,1,125.3 w/m²
14/06/2021 07:00,2436.1,1976.5,6,6,7.5,7.5,7.5,7.5,29.93,2535.6,69.52,85.874,69.8,53.1 °F,56,NW,1.8,1.8 mph,30.29 in,0.00 in,0.00 in,1,134.1 w/m²
14/06/2021 07:05,2441.5,1986.3,5.5,5.5,7.2,7.2,7.2,7.2,29.94,2542.1,69.56,85.892,69,53.0 °F,57,NNW,2,2.0 mph,30.29 in,0.00 in,0.00 in,1,143.1 w/m²
14/06/2021 07:10,2475,1977.1,5.8,5.8,7.3,7.3,7.7,7.7,29.95,2545.2,69.48,85.91,69.1,52.9 °F,56,NNW,1.9,2.0 mph,30.29 in,0.00 in,0.00 in,1,154.1 w/m²
14/06/2021 07:15,2471.5,1981.4,5.8,5.8,7.6,7.6,7.6,7.6,29.99,2548.9,69.49,85.982,69.1,52.7 °F,56,NNW,2,2.1 mph,30.29 in,0.00 in,0.00 in,1,166.4 w/m²
14/06/2021 07:20,2455.6,1970.5,5.5,5.5,6.9,6.9,6.9,6.9,29.95,2550.4,69.38,85.91,69.2,52.8 °F,56,NNW,1.7,1.7 mph,30.29 in,0.00 in,0.00 in,1,177.4 w/m²
14/06/2021 07:25,2447.4,1972.3,5.9,5.9,6.8,6.8,6.8,6.8,29.95,2560.1,69.39,85.91,69.8,53.2 °F,56,NNW,2,2.0 mph,30.29 in,0.00 in,0.00 in,1,187.8 w/m²
14/06/2021 07:30,2445.1,1963,5.7,5.7,6.9,6.9,6.9,6.9,29.91,2561.4,69.31,85.838,69.5,53.4 °F,57,NNW,2.1,2.1 mph,30.28 in,0.00 in,0.00 in,1,201.1 w/m²
14/06/2021 07:35,2436.9,1974.8,5.5,5.5,7,7,7,7,29.92,2562,69.32,85.856,69.9,52.9 °F,55,WNW,2.1,2.1 mph,30.28 in,0.00 in,0.00 in,2,213.5 w/m²
14/06/2021 07:40,2436.2,1976.6,5.7,5.7,7.4,7.4,7.4,7.4,29.9,2560.7,69.21,85.82,70.2,52.6 °F,54,East,2,2.0 mph,30.28 in,0.00 in,0.00 in,2,224 w/m²
14/06/2021 07:45,2462,1981.3,5.1,5.1,6.5,6.5,6.5,6.5,29.9,2565,69.1,85.82,70.6,52.4 °F,52,SW,2,2.1 mph,30.28 in,0.00 in,0.00 in,2,237.5 w/m²
14/06/2021 07:50,2441.8,1962,5.5,5.5,6.9,6.9,7.1,7.1,29.89,2575.5,69.07,85.802,70.8,52.7 °F,53,SW,1.9,2.0 mph,30.28 in,0.00 in,0.00 in,2,250.6 w/m²
14/06/2021 07:55,2430.3,1965.5,5.1,5.1,6.5,6.5,6.6,6.6,29.9,2571.9,69,85.82,70.7,53.2 °F,54,NW,2.3,2.4 mph,30.28 in,0.00 in,0.00 in,3,263.6 w/m²
14/06/2021 08:00,2422.8,1965.1,5.5,5.5,7,7,7,7,29.9,2573.9,68.91,85.82,70.5,52.9 °F,54,NW,2.6,2.7 mph,30.28 in,0.00 in,0.00 in,3,281.2 w/m²
14/06/2021 08:05,2420.5,1958.2,4.7,4.7,6.8,6.8,6.8,6.8,29.88,2574.7,68.79,85.784,71.1,52.1 °F,51,ENE,1.8,1.9 mph,30.28 in,0.00 in,0.00 in,2,295 w/m²
14/06/2021 08:10,2398.6,1960.5,5.8,5.8,7.8,7.8,7.8,7.8,29.89,2565.6,68.69,85.802,71.5,,51,,1.8,,,,,3,317.9 w/m²
14/06/2021 08:15,2428.3,1965.4,5.5,5.5,6.9,6.9,7,7,29.89,2566,68.69,85.802,71.8,52.1 °F,51,ENE,1.3,1.9 mph,30.28 in,0.00 in,0.00 in,,
14/06/2021 08:20,2431.1,1956.7,6,6,7.5,7.5,7.6,7.6,29.85,2575.6,68.65,85.73,72.2,52.7 °F,50,NNW,1.3,1.3 mph,30.28 in,0.00 in,0.00 in,3,345.8 w/m²
14/06/2021 08:25,2342.4,1919.7,5.5,5.5,7.1,7.1,7.1,7.1,29.82,2571,68.56,85.676,72.4,52.4 °F,50,SW,1.9,1.9 mph,30.28 in,0.00 in,0.00 in,4,360.2 w/m²
14/06/2021 08:30,2358.5,1931.1,5.2,5.2,6.3,6.3,6.3,6.3,29.8,2559.5,68.4,85.64,72.2,52.9 °F,51,NW,2,2.1 mph,30.28 in,0.00 in,0.00 in,3,375 w/m²
14/06/2021 08:35,2350.6,1921.7,5.8,5.8,7.1,7.1,7.3,7.3,29.8,2570.5,68.44,85.64,72.3,52.4 °F,50,SW,2.6,2.7 mph,30.28 in,0.00 in,0.00 in,3,386.2 w/m²
14/06/2021 08:40,2342.6,1931.9,5,5,6.7,6.7,6.7,6.7,29.8,2570.9,68.33,85.64,72.8,53.1 °F,50,ENE,2.4,2.4 mph,30.28 in,0.00 in,0.00 in,4,402 w/m²
14/06/2021 08:45,2339.9,1926,5.5,5.5,6.9,6.9,6.9,6.9,29.8,2569.4,68.27,85.64,72.6,53.4 °F,51,NNE,2.2,2.3 mph,30.27 in,0.00 in,0.00 in,3,413.3 w/m²
14/06/2021 08:50,2313.7,1919.9,5.6,5.6,6.8,6.8,6.8,6.8,29.8,2569.9,68.17,85.64,73.1,53.2 °F,50,NNE,2.5,2.5 mph,30.27 in,0.00 in,0.00 in,4,452 w/m²
14/06/2021 08:55,2309.2,1909.9,5.3,5.3,7,7,7,7,29.8,2556.7,67.99,85.64,72.9,53.1 °F,50,SW,3.2,3.4 mph,30.26 in,0.00 in,0.00 in,5,461.7 w/m²
14/06/2021 09:00,2318.2,1903.4,5.6,5.6,6.9,6.9,7,7,29.8,2542.8,67.83,85.64,72.6,52.8 °F,50,West,2.9,3.0 mph,30.26 in,0.00 in,0.00 in,4,475 w/m²
14/06/2021 09:05,2319.7,1901.6,5,5,6.3,6.3,6.4,6.4,29.8,2537.8,67.76,85.64,73.4,51.9 °F,47,SSW,2.1,2.2 mph,30.26 in,0.00 in,0.00 in,4,452.6 w/m²
14/06/2021 09:10,2283.6,1886.5,5,5,6.6,6.6,6.7,6.7,29.8,2535.9,67.66,85.64,74.1,52.1 °F,46,WSW,2.4,2.4 mph,30.26 in,0.00 in,0.00 in,4,466 w/m²
14/06/2021 09:15,2276.4,1898.2,5.2,5.2,6.7,6.7,6.7,6.7,29.8,2531.7,67.6,85.64,74.1,51.6 °F,46,NE,2,2.1 mph,30.26 in,0.00 in,0.00 in,4,482.2 w/m²
14/06/2021 09:20,2272,1890.1,5.8,5.8,6.8,6.8,6.8,6.8,29.8,2536.8,67.57,85.64,73.8,51.6 °F,46,,3.6,3.8 mph,30.26 in,0.00 in,0.00 in,5,496.8 w/m²
14/06/2021 09:25,2196.3,1857.9,5.3,5.3,6.9,6.9,6.9,6.9,29.79,2530.8,67.4,85.622,73.4,51.6 °F,47,NNW,3.2,3.3 mph,30.26 in,0.00 in,0.00 in,5,516.7 w/m²
14/06/2021 09:30,2246.2,1885.8,5.1,5.1,6.5,6.5,6.6,6.6,29.78,2525.8,67.4,85.604,73.3,52.0 °F,47,NNW,3.8,4.1 mph,30.26 in,0.00 in,0.00 in,5,520 w/m²
14/06/2021 09:35,2247.7,1888.9,5.2,5.2,6.7,6.7,6.7,6.7,29.8,2530.9,67.39,85.64,73.6,51.9 °F,47,NNW,3.4,3.5 mph,30.26 in,0.00 in,0.00 in,6,540.5 w/m²
14/06/2021 09:40,2233.1,1881.6,5.3,5.3,6.8,6.8,6.8,6.8,29.79,2524.5,67.3,85.622,74.3,53.2 °F,48,NNW,3.4,3.6 mph,30.26 in,0.00 in,0.00 in,6,557.6 w/m²
14/06/2021 09:45,2241.3,1882.2,5.1,5.1,6.5,6.5,6.5,6.5,29.8,2520,67.29,85.64,74.4,53.0 °F,47,NW,4,4.2 mph,30.27 in,0.00 in,0.00 in,5,565.3 w/m²
14/06/2021 09:50,2243.4,1889.4,5.7,5.7,6.6,6.6,6.6,6.6,29.8,2518.7,67.25,85.64,74.5,53.5 °F,48,SSE,2.5,2.6 mph,30.27 in,0.00 in,0.00 in,6,571.2 w/m²
14/06/2021 09:55,2178.4,1858.8,5,5,6.4,6.4,6.4,6.4,29.8,2513.4,67.15,85.64,74.9,53.4 °F,47,,3.2,3.4 mph,30.26 in,0.00 in,0.00 in,5,588.2 w/m²
14/06/2021 10:00,2256.1,1874.2,5.1,5.1,6.5,6.5,6.5,6.5,29.8,2507.3,67.17,85.64,74.6,52.8 °F,47,North,3.8,4.0 mph,30.26 in,0.00 in,0.00 in,7,598.3 w/m²
14/06/2021 10:05,2277.2,1880.7,5.4,5.4,6.4,6.4,6.5,6.5,29.8,2520.1,67.3,85.64,74.7,53.0 °F,47,NNW,5.6,6.0 mph,30.27 in,0.00 in,0.00 in,7,606.6 w/m²
14/06/2021 10:10,2267.1,1901.8,5.3,5.3,6.9,6.9,7.2,7.2,29.8,2532.4,67.3,85.64,74.5,53.2 °F,48,NNW,4.6,4.8 mph,30.27 in,0.00 in,0.00 in,7,624.3 w/m²
14/06/2021 10:15,2226.2,1881.6,5.1,5.1,6.4,6.4,6.7,6.7,29.77,2524.8,67.19,85.586,74.5,53.5 °F,48,NNW,2.7,2.8 mph,30.26 in,0.00 in,0.00 in,8,639.3 w/m²
14/06/2021 10:20,2239.8,1882.8,4.5,4.5,6.1,6.1,6.1,6.1,29.8,2525.5,67.19,85.64,75.3,53.4 °F,47,SSW,1.9,1.9 mph,30.26 in,0.00 in,0.00 in,8,643.7 w/m²
14/06/2021 10:25,2244.9,1875.3,5.1,5.1,6.3,6.3,6.4,6.4,29.79,2538.5,67.19,85.622,76.2,55.3 °F,48,NW,3.3,3.6 mph,30.26 in,0.00 in,0.00 in,8,652.3 w/m²
14/06/2021 10:30,2220.4,1865.7,5.3,5.3,6.7,6.7,6.7,6.7,29.78,2529.4,67.03,85.604,75.5,55.3 °F,50,NNW,5.9,6.3 mph,30.26 in,0.00 in,0.00 in,7,664.3 w/m²
14/06/2021 10:35,2214.1,1863.3,5.5,5.5,7.5,7.5,7.5,7.5,29.74,2530.5,66.97,85.532,74,54.8 °F,51,NNW,4,4.2 mph,30.26 in,0.00 in,0.00 in,8,673.6 w/m²
14/06/2021 10:40,2189.3,1857,5.5,5.5,6.9,6.9,6.9,6.9,29.73,2516.2,66.78,85.514,73.3,55.4 °F,53,NNW,4.8,5.1 mph,30.26 in,0.00 in,0.00 in,7,683.7 w/m²
14/06/2021 10:45,2207.3,1863.8,5.3,5.3,6.4,6.4,6.4,6.4,29.73,2533.1,66.87,85.514,74.2,55.3 °F,52,WNW,4.6,5.0 mph,30.26 in,0.00 in,0.00 in,8,698.8 w/m²
